sit_count,exp_get_amout,item_get_count,exp_repair_count,money_get_count,abyss,use_portal_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,total_party_time,guild_join_count,average_party_time,class
0.0,10001.0,50.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,6.0,6.0,1.0,1983.0,0.3600605143721634,6.0,4.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,2599.0,21799.43632166218,4.0,0.0,0.0,0.0,0.0,
4.0,3866647.0,655.0,0.0,61.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,15.0,15.0,1.0,16974.0,-16.720513726876398,15.0,0.0,0.0,0.0,0.0,
0.0,1800.0,177.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1368.0,-1321.3713450292398,1.0,0.0,0.0,0.0,0.0,
1.0,17136.0,13.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1260.0,72.02698412698413,1.0,0.0,0.0,0.0,0.0,
25.0,40367382.0,1498.0,0.0,270.0,0.0,0.0,20.0,9.0,50.0,22.0,61.0,10.0,10.0,1.0,55132.0,20.57307915548139,10.0,38.0,0.0,0.0,0.0,0.0
134.0,172588554.0,64397.0,0.0,1233.0,0.0,0.0,0.0,23.0,104.0,19.0,86.0,38.0,38.0,1.0,94917.0,-99.4464532170212,38.0,48.0,6353.0,0.0,3176.5,
64.0,13264888.0,197.0,0.0,94.0,0.0,0.0,0.0,2.0,27.0,1.0,1.0,14.0,14.0,1.0,18137.0,605.9138225726416,14.0,41.0,4966.0,0.0,2483.0,0.0
1.0,954155.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2678.0,0.0,1.0,0.0,0.0,0.0,0.0,
209.0,177732774.0,27769.0,0.0,1812.0,0.0,0.0,29.0,14.0,191.0,28.0,121.0,56.0,58.0,1.0,178584.0,39.60318393585092,56.0,34.0,6229.0,0.0,3114.5,
19.0,4086875.0,1622.0,0.0,527.0,0.0,0.0,0.0,2.0,32.0,2.0,103.0,23.0,23.0,1.0,35927.0,2.084504690065967,23.0,20.0,1692.0,1.0,1692.0,0.0
3.0,26463.0,39.0,0.0,61.0,0.0,0.0,0.0,1.0,3.0,1.0,11.0,2.0,2.0,1.0,7364.0,0.0124932102118413,2.0,5.0,0.0,0.0,0.0,
7.0,9411720.0,8583.0,0.0,521.0,0.0,0.0,5.0,3.0,62.0,8.0,74.0,5.0,5.0,1.0,56033.0,-3.0343904484857136,5.0,24.0,4556.0,0.0,911.2,0.0
924.0,184549977.0,32693.0,0.0,1444.0,0.0,0.0,3.0,49.0,191.0,39.0,19.0,73.0,72.0,1.0,284226.0,-29.24620196604111,73.0,48.0,31111.0,0.0,3456.777777777778,
20.0,12794570.0,70.0,0.0,210.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,1.0,9379.0,40.96758716281053,1.0,0.0,8670.0,0.0,4335.0,
7.0,8272709.0,20341.0,0.0,51.0,0.0,0.0,1.0,7.0,27.0,5.0,1.0,3.0,3.0,1.0,21304.0,-7.079421704844161,3.0,34.0,1982.0,0.0,1982.0,0.0
281.0,191503851.0,73435.0,0.0,1903.0,0.0,0.0,120.0,56.0,354.0,114.0,213.0,43.0,42.0,1.0,279423.0,-130.68862978351817,43.0,10.0,21247.0,0.0,5311.75,
0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,223.0,1502.1973094170403,3.0,0.0,0.0,0.0,0.0,
3.0,7859994.0,4060.0,0.0,46.0,0.0,0.0,2.0,0.0,9.0,2.0,1.0,1.0,2.0,1.0,18697.0,687.0980371182543,1.0,0.0,0.0,0.0,0.0,
742.0,671013618.0,249803.0,0.0,6492.0,322.0,2.0,356.0,111.0,852.0,281.0,371.0,275.0,275.0,1.0,608863.0,11.22519187403406,275.0,0.0,62246.0,0.0,5187.166666666667,0.0
853.0,73511528.0,1214.0,0.0,419.0,0.0,0.0,3.0,42.0,116.0,31.0,13.0,88.0,88.0,1.0,132068.0,-1.597025774600963,88.0,46.0,4856.0,0.0,2428.0,
0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,472.0,70.20550847457628,5.0,0.0,0.0,0.0,0.0,
17.0,4190943.0,137.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,6.0,1.0,7734.0,151.81057667442462,6.0,33.0,0.0,0.0,0.0,
0.0,1.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1110.0,0.0,2.0,0.0,0.0,0.0,0.0,
0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2324.0,-0.099827882960413,1.0,0.0,0.0,0.0,0.0,
8.0,155621.0,123.0,0.0,75.0,0.0,0.0,0.0,4.0,12.0,3.0,24.0,3.0,2.0,1.0,7991.0,-1.3122262545363534,3.0,10.0,0.0,0.0,0.0,0.0
190.0,175616308.0,11443.0,0.0,1825.0,0.0,1.0,14.0,53.0,196.0,36.0,13.0,59.0,58.0,1.0,184491.0,85.69886877950685,59.0,13.0,71481.0,0.0,8935.125,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3111.0,3.037929926068788,3.0,0.0,0.0,0.0,0.0,
103.0,140806238.0,2134.0,0.0,830.0,0.0,0.0,39.0,62.0,211.0,62.0,10.0,13.0,13.0,1.0,132232.0,225.77056234496945,13.0,0.0,13275.0,0.0,2655.0,
221.0,136238468.0,140749.0,0.0,3540.0,0.0,0.0,48.0,58.0,951.0,475.0,402.0,562.0,561.0,1.0,725381.0,-168.58564671531238,562.0,50.0,17812.0,4.0,1187.4666666666667,
228.0,301137842.0,56953.0,0.0,1965.0,0.0,4.0,32.0,38.0,313.0,50.0,105.0,17.0,17.0,1.0,233483.0,5.562499196943675,17.0,50.0,30921.0,0.0,7730.25,
30.0,1807339.0,397.0,0.0,351.0,0.0,0.0,0.0,7.0,24.0,7.0,14.0,11.0,11.0,1.0,34641.0,-0.8231286625674779,11.0,20.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,1.0,401.0,-13.084788029925187,5.0,0.0,22.0,0.0,22.0,0.0
794.0,156444154.0,3599.0,0.0,12.0,0.0,0.0,0.0,8.0,9.0,8.0,0.0,4.0,3.0,1.0,124242.0,0.0223837349688511,4.0,0.0,0.0,0.0,0.0,
113.0,185423983.0,1716.0,0.0,1573.0,0.0,0.0,4.0,51.0,180.0,37.0,22.0,47.0,46.0,1.0,133970.0,34.69364783160409,47.0,11.0,9247.0,0.0,3082.333333333333,
900.0,327464695.0,36620.0,0.0,4189.0,0.0,5.0,51.0,70.0,795.0,130.0,378.0,305.0,303.0,1.0,607603.0,-138.37138723804853,305.0,42.0,47000.0,0.0,3615.3846153846152,0.0
264.0,348084302.0,3084.0,0.0,3157.0,104.0,0.0,221.0,43.0,402.0,157.0,68.0,68.0,69.0,1.0,248263.0,-89.28906039160084,68.0,0.0,47690.0,0.0,9538.0,
27.0,129576937.0,4885.0,0.0,1142.0,0.0,0.0,6.0,8.0,154.0,11.0,99.0,16.0,16.0,1.0,128354.0,8.977959393552208,16.0,0.0,1546.0,0.0,1546.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,231.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
145.0,327561455.0,64286.0,0.0,3469.0,0.0,0.0,112.0,32.0,361.0,101.0,501.0,171.0,170.0,1.0,361849.0,78.80453448814285,171.0,0.0,5905.0,0.0,1181.0,0.0
3.0,0.0,727918.0,0.0,961.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,641.0,640.0,1.0,626753.0,373.74880694627706,641.0,0.0,0.0,0.0,0.0,0.0
10.0,1196091292.0,62230.0,0.0,43.0,0.0,0.0,0.0,1.0,32.0,1.0,0.0,19.0,18.0,1.0,1217972.0,1.599351216612533,19.0,0.0,0.0,0.0,0.0,
76.0,203496116.0,37165.0,0.0,2336.0,173.0,3.0,62.0,37.0,236.0,59.0,261.0,43.0,44.0,1.0,162133.0,-31.915482967687023,43.0,0.0,40735.0,1.0,2909.6428571428573,0.0
42.0,85052626.0,26542.0,0.0,1956.0,0.0,0.0,27.0,38.0,221.0,40.0,146.0,59.0,59.0,1.0,154054.0,-86.84628117413375,59.0,42.0,36985.0,0.0,6164.166666666667,
308.0,31630573.0,52981.0,0.0,1280.0,0.0,0.0,19.0,48.0,209.0,50.0,423.0,88.0,88.0,1.0,161746.0,-9.974775264921544,88.0,22.0,30955.0,0.0,3095.5,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,338.0,0.0,2.0,0.0,0.0,0.0,0.0,
0.0,145701.0,233.0,0.0,113.0,0.0,0.0,142.0,0.0,82.0,162.0,0.0,37.0,36.0,1.0,149629.0,2.901202307039411,37.0,0.0,9455.0,0.0,1575.8333333333333,
80.0,96524572.0,29737.0,0.0,554.0,0.0,0.0,12.0,6.0,95.0,17.0,39.0,5.0,5.0,1.0,59170.0,58.21620753760352,5.0,47.0,8288.0,0.0,2072.0,0.0
7.0,2526695.0,51.0,0.0,84.0,0.0,0.0,1.0,4.0,11.0,5.0,0.0,96.0,96.0,1.0,14076.0,-1.4170929241261725,96.0,0.0,123.0,0.0,61.5,
1.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,26.0,26.0,1.0,5776.0,-19.730609418282548,26.0,0.0,1040.0,0.0,520.0,
68.0,3091077.0,2077.0,0.0,135.0,0.0,0.0,12.0,13.0,37.0,15.0,23.0,20.0,20.0,1.0,25702.0,-11.536417399424169,20.0,10.0,1512.0,0.0,504.0,0.0
50.0,573807.0,11403.0,0.0,199.0,0.0,0.0,0.0,7.0,26.0,7.0,67.0,4.0,3.0,1.0,27868.0,1.968853164920339,4.0,12.0,837.0,0.0,837.0,0.0
31.0,8065213.0,68638.0,0.0,681.0,0.0,0.0,0.0,3.0,41.0,2.0,106.0,105.0,106.0,1.0,88615.0,2448.355368729899,105.0,24.0,0.0,0.0,0.0,
152.0,175371449.0,78905.0,0.0,1466.0,0.0,1.0,20.0,76.0,275.0,93.0,90.0,93.0,94.0,1.0,241651.0,115.0968917985028,93.0,42.0,41545.0,0.0,2077.25,0.0
0.0,229410.0,329.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,92.0,19.0,19.0,1.0,8992.0,-13427.01768238434,19.0,0.0,0.0,0.0,0.0,
382.0,426407973.0,27861.0,0.0,3853.0,0.0,0.0,43.0,92.0,385.0,75.0,416.0,82.0,81.0,1.0,368130.0,-6.107877651916443,82.0,28.0,27587.0,0.0,3941.0,0.0
4.0,32371.0,47.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,2301.0,0.6497175141242938,1.0,8.0,0.0,0.0,0.0,
4.0,4124539.0,79.0,0.0,5.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0,1.0,1.0,6946.0,-68.88036279873309,1.0,0.0,0.0,0.0,0.0,
322.0,136093627.0,87057.0,0.0,2313.0,0.0,1.0,28.0,126.0,560.0,125.0,127.0,62.0,62.0,1.0,477510.0,5.154139180331302,62.0,37.0,18082.0,1.0,1130.125,
9.0,1784200.0,404.0,0.0,103.0,0.0,0.0,11.0,1.0,17.0,6.0,0.0,3.0,3.0,1.0,8907.0,-9.72358818906478,3.0,0.0,0.0,0.0,0.0,
20.0,124830534.0,94021.0,0.0,700.0,0.0,0.0,13.0,18.0,165.0,23.0,70.0,41.0,41.0,1.0,327854.0,131.619327505536,41.0,42.0,157.0,0.0,78.5,0.0
255.0,692608893.0,10688.0,0.0,3951.0,0.0,4.0,63.0,134.0,590.0,156.0,575.0,48.0,47.0,1.0,395448.0,-53.53792660476219,48.0,49.0,39197.0,0.0,3015.153846153846,
0.0,6343.0,36.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1176.0,0.2831632653061224,1.0,3.0,0.0,0.0,0.0,
4.0,16309.0,45.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,4.0,4.0,1.0,3655.0,0.081532147742818,4.0,5.0,0.0,0.0,0.0,
211.0,142962164.0,81468.0,0.0,1576.0,0.0,0.0,180.0,46.0,280.0,125.0,439.0,45.0,45.0,1.0,201314.0,103.2688188600892,45.0,21.0,15419.0,1.0,3083.8,0.0
2664.0,903552487.0,40315.0,0.0,74.0,0.0,0.0,0.0,10.0,31.0,10.0,839.0,15.0,14.0,1.0,737818.0,1.879841641163539,15.0,0.0,0.0,0.0,0.0,
0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,1.0,14677.0,-121.8160387000068,5.0,0.0,0.0,0.0,0.0,
53.0,11541589.0,19676.0,0.0,650.0,0.0,0.0,0.0,20.0,73.0,20.0,37.0,20.0,20.0,1.0,94129.0,-233.31265603586567,20.0,26.0,0.0,0.0,0.0,0.0
9.0,5154033.0,5244.0,0.0,38.0,0.0,0.0,0.0,2.0,5.0,2.0,26.0,4.0,4.0,1.0,18704.0,-82.5960757057314,4.0,29.0,0.0,0.0,0.0,0.0
1830.0,1220589202.0,76924.0,0.0,10589.0,0.0,0.0,0.0,16.0,36.0,12.0,0.0,23.0,20.0,1.0,1131223.0,0.0991643557459493,23.0,0.0,0.0,0.0,0.0,
1.0,14237.0,61.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,6051.0,0.1305569327383903,1.0,4.0,0.0,0.0,0.0,
15.0,30882.0,130.0,0.0,41.0,0.0,0.0,0.0,3.0,3.0,3.0,16.0,1.0,1.0,1.0,5210.0,0.7230326295585413,1.0,6.0,0.0,0.0,0.0,
62.0,42696398.0,163151.0,0.0,787.0,248.0,0.0,2.0,7.0,517.0,6.0,410.0,323.0,319.0,1.0,595957.0,-315.60750523947195,323.0,22.0,0.0,0.0,0.0,0.0
379.0,301620405.0,3986.0,0.0,4154.0,0.0,1.0,42.0,189.0,625.0,206.0,217.0,101.0,100.0,1.0,473972.0,-44.93331462618045,101.0,42.0,130582.0,0.0,3730.9142857142856,0.0
0.0,0.0,6899.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,1.0,8674.0,604.3704173391745,36.0,0.0,0.0,0.0,0.0,
147.0,51938265.0,1626.0,0.0,157.0,0.0,0.0,3.0,39.0,137.0,34.0,51.0,56.0,56.0,1.0,142871.0,7.673607660056974,56.0,35.0,0.0,0.0,0.0,
23.0,205003876.0,904408.0,0.0,15.0,0.0,0.0,0.0,0.0,16.0,0.0,3132.0,24.0,23.0,1.0,784478.0,4.036336264369428,24.0,40.0,0.0,0.0,0.0,0.0
287.0,320233151.0,17797.0,0.0,2069.0,0.0,0.0,0.0,43.0,341.0,37.0,0.0,46.0,46.0,1.0,1053728.0,-0.6072364025630903,46.0,0.0,0.0,0.0,0.0,0.0
202.0,485693246.0,21523.0,0.0,6653.0,60.0,0.0,107.0,49.0,403.0,100.0,416.0,165.0,165.0,1.0,418081.0,19.239824340259425,165.0,44.0,17149.0,1.0,5716.333333333333,0.0
503.0,193524688.0,35562.0,0.0,3999.0,0.0,0.0,44.0,118.0,494.0,107.0,75.0,132.0,133.0,1.0,416360.0,26.561607743299067,132.0,39.0,50945.0,0.0,1643.3870967741937,0.0
497.0,442446135.0,130565.0,0.0,4820.0,0.0,4.0,137.0,133.0,861.0,195.0,135.0,240.0,238.0,1.0,573466.0,-10.19899174493344,240.0,48.0,72153.0,0.0,2327.516129032258,
230.0,49446125.0,59864.0,0.0,1246.0,0.0,1.0,4.0,14.0,222.0,18.0,56.0,85.0,86.0,1.0,140748.0,31.85263023275641,85.0,32.0,34822.0,0.0,1450.9166666666667,0.0
109.0,64615649.0,2055.0,0.0,1182.0,0.0,1.0,10.0,96.0,224.0,85.0,25.0,30.0,29.0,1.0,282202.0,0.9822963692674042,30.0,33.0,43117.0,1.0,2053.190476190476,
872.0,710406797.0,199380.0,0.0,7286.0,318.0,6.0,480.0,271.0,1166.0,485.0,331.0,303.0,300.0,1.0,590593.0,-32.945808704132965,303.0,50.0,45798.0,6.0,4579.8,
2.0,14486572.0,20175.0,0.0,181.0,0.0,0.0,2.0,5.0,20.0,4.0,12.0,17.0,17.0,1.0,25822.0,-106.2520331500271,17.0,4.0,0.0,0.0,0.0,
705.0,48834013.0,590.0,0.0,713.0,0.0,0.0,3.0,26.0,108.0,21.0,12.0,6.0,6.0,1.0,76968.0,41.33487943041264,6.0,38.0,10940.0,0.0,2735.0,
467.0,2599318.0,17514.0,0.0,788.0,0.0,0.0,0.0,9.0,54.0,9.0,9.0,24.0,23.0,1.0,197427.0,3.019865570565323,24.0,10.0,0.0,0.0,0.0,
0.0,0.0,560.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,1.0,2536.0,-57574.14708201893,9.0,0.0,0.0,0.0,0.0,
6.0,2825522.0,1031.0,0.0,130.0,0.0,0.0,1.0,4.0,15.0,5.0,0.0,2.0,2.0,1.0,7287.0,-4.382461918484974,2.0,0.0,202.0,1.0,202.0,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,212.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2942.0,108615914.0,21929.0,0.0,374.0,0.0,0.0,113.0,85.0,226.0,156.0,4.0,13.0,13.0,1.0,390525.0,1.010734267972601,13.0,36.0,0.0,0.0,0.0,
162.0,444139693.0,243283.0,0.0,3018.0,104.0,11.0,20.0,68.0,498.0,62.0,163.0,301.0,301.0,1.0,567438.0,-677.1617198707172,301.0,43.0,106883.0,0.0,2812.7105263157896,0.0
278.0,202684075.0,104259.0,0.0,2665.0,324.0,0.0,88.0,97.0,461.0,130.0,125.0,141.0,140.0,1.0,701226.0,6.189448195018439,141.0,34.0,59686.0,0.0,2842.190476190476,
2.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,6355.0,-111.88859166011017,5.0,0.0,0.0,0.0,0.0,
357.0,45611952.0,1338.0,0.0,90.0,0.0,1.0,4.0,44.0,115.0,40.0,0.0,6.0,7.0,1.0,114656.0,2.8079995813564054,6.0,35.0,26229.0,0.0,2622.9,0.0
0.0,7951.0,36.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1612.0,0.4063275434243176,1.0,4.0,0.0,0.0,0.0,
3.0,3025008.0,0.0,0.0,1.0,0.0,0.0,1041.0,0.0,0.0,905.0,0.0,21.0,20.0,1.0,1127525.0,6.208288064566196e-06,21.0,0.0,7.0,0.0,7.0,0.0
87.0,67643747.0,901.0,0.0,647.0,0.0,0.0,12.0,64.0,115.0,46.0,13.0,23.0,23.0,1.0,133519.0,15.380103206285249,23.0,38.0,23529.0,0.0,2941.125,
393.0,543408994.0,51647.0,0.0,5303.0,0.0,1.0,141.0,110.0,768.0,135.0,134.0,291.0,292.0,1.0,617014.0,86.97604754511242,291.0,43.0,5869.0,1.0,1956.3333333333333,
1.0,18828.0,78.0,0.0,49.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,2.0,2.0,1.0,2186.0,0.384263494967978,2.0,5.0,0.0,0.0,0.0,
42.0,152276885.0,22954.0,0.0,1638.0,0.0,0.0,48.0,28.0,230.0,46.0,32.0,79.0,78.0,1.0,163296.0,1801.0932478444051,79.0,45.0,55051.0,0.0,4234.692307692308,
0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,719.0,22934.390820584144,2.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,626.0,-3194.9984025559106,2.0,0.0,0.0,0.0,0.0,
170.0,215574485.0,62256.0,0.0,2292.0,0.0,0.0,116.0,71.0,294.0,121.0,72.0,23.0,22.0,1.0,269293.0,20.51230815505788,23.0,0.0,14423.0,1.0,3605.75,0.0
1751.0,507264169.0,23045.0,0.0,7834.0,0.0,0.0,0.0,488.0,418.0,383.0,0.0,42.0,42.0,1.0,936044.0,-0.8644305182235024,42.0,0.0,0.0,0.0,0.0,
35.0,90978782.0,543.0,0.0,917.0,163.0,0.0,0.0,18.0,51.0,12.0,28.0,28.0,28.0,1.0,54369.0,157.40865198918502,28.0,0.0,0.0,0.0,0.0,0.0
226.0,344182242.0,2831.0,0.0,2954.0,0.0,0.0,10.0,115.0,378.0,102.0,133.0,57.0,56.0,1.0,280054.0,-28.51186199804324,57.0,49.0,62616.0,0.0,4816.615384615385,0.0
28.0,850291.0,3863.0,0.0,221.0,0.0,0.0,0.0,6.0,29.0,5.0,73.0,5.0,5.0,1.0,36164.0,27.85134387788961,5.0,13.0,0.0,0.0,0.0,
0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,128.0,325.0,1.0,0.0,0.0,0.0,0.0,
65.0,21384704.0,14312.0,0.0,76.0,0.0,0.0,2.0,6.0,50.0,7.0,6.0,6.0,4.0,1.0,229013.0,0.8227786195543484,6.0,27.0,0.0,0.0,0.0,1.0
11.0,42758619.0,20313.0,0.0,432.0,0.0,0.0,5.0,21.0,53.0,16.0,13.0,7.0,7.0,1.0,42695.0,96.55547487996252,7.0,0.0,0.0,0.0,0.0,
25.0,26076473.0,119.0,0.0,222.0,0.0,0.0,26.0,2.0,42.0,19.0,3.0,3.0,3.0,1.0,21706.0,59.93490279185479,3.0,0.0,0.0,0.0,0.0,
23.0,293385.0,349.0,0.0,121.0,0.0,0.0,0.0,5.0,14.0,5.0,44.0,3.0,3.0,1.0,14903.0,4.601221230624707,3.0,10.0,197.0,1.0,197.0,
54.0,5736891.0,1912.0,0.0,42.0,0.0,0.0,6.0,1.0,23.0,5.0,23.0,8.0,8.0,1.0,19718.0,30.25819048585049,8.0,32.0,0.0,0.0,0.0,
119.0,198744664.0,1415.0,0.0,2195.0,0.0,0.0,51.0,31.0,183.0,46.0,413.0,46.0,46.0,1.0,131706.0,-75.65154966364479,46.0,2.0,18653.0,0.0,3730.6,0.0
245.0,61385451.0,53639.0,0.0,850.0,0.0,0.0,41.0,43.0,184.0,73.0,530.0,95.0,94.0,1.0,391328.0,9.677638707171475,95.0,37.0,14046.0,0.0,1755.75,
351.0,83429653.0,1586.0,0.0,901.0,0.0,0.0,11.0,40.0,137.0,38.0,21.0,31.0,32.0,1.0,155349.0,-1.3463620621954435,31.0,33.0,12874.0,0.0,1609.25,0.0
0.0,2000.0,104.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,42.0,1.0,15885.0,-11868.842178155492,41.0,0.0,0.0,0.0,0.0,
596.0,163550331.0,25212.0,0.0,3287.0,0.0,1.0,34.0,119.0,338.0,124.0,353.0,28.0,27.0,1.0,279449.0,-10.508343203947769,28.0,39.0,16765.0,0.0,1289.6153846153843,
0.0,0.0,20000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,460.0,-218.4,1.0,0.0,0.0,0.0,0.0,
287.0,61492398.0,120605.0,0.0,2986.0,0.0,0.0,7.0,78.0,549.0,67.0,301.0,179.0,178.0,1.0,372838.0,28.122361454572765,179.0,39.0,10870.0,1.0,2174.0,
2093.0,167652701.0,41293.0,0.0,2318.0,0.0,0.0,141.0,50.0,232.0,166.0,328.0,14.0,13.0,1.0,645680.0,1.047001610704993,14.0,38.0,0.0,0.0,0.0,
153.0,12991468.0,21995.0,0.0,1054.0,0.0,0.0,1.0,34.0,119.0,33.0,55.0,24.0,24.0,1.0,152963.0,-0.4617129632656263,24.0,25.0,6998.0,0.0,1749.5,0.0
0.0,0.0,25897.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,19.0,1.0,5832.0,4744.51354595336,19.0,0.0,0.0,0.0,0.0,
64.0,3846180.0,58.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,6.0,1.0,8200.0,0.4236585365853658,6.0,0.0,2198.0,0.0,2198.0,
2406.0,1364695332.0,91715.0,0.0,41.0,0.0,0.0,0.0,34.0,89.0,33.0,0.0,20.0,18.0,1.0,1096313.0,-3.646838083649469,20.0,0.0,0.0,0.0,0.0,0.0
1259.0,717713777.0,50286.0,0.0,15487.0,0.0,0.0,0.0,367.0,306.0,268.0,0.0,41.0,39.0,1.0,1046008.0,18.77657532255968,41.0,0.0,0.0,0.0,0.0,0.0
0.0,159671.0,1055.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,2.0,1.0,3686.0,-4.075420510037982,2.0,0.0,0.0,1.0,0.0,
498.0,111290082.0,5089.0,0.0,1676.0,0.0,0.0,19.0,91.0,387.0,93.0,114.0,28.0,28.0,1.0,350136.0,44.26364612607672,28.0,36.0,24840.0,1.0,1552.5,0.0
4052.0,273193833.0,39269.0,0.0,13245.0,0.0,0.0,95.0,44.0,398.0,329.0,3.0,17.0,16.0,1.0,897078.0,-0.7096294859532839,17.0,38.0,0.0,0.0,0.0,1.0
0.0,23123.0,46.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1319.0,1.0159211523881728,1.0,0.0,0.0,0.0,0.0,
1375.0,489752532.0,265496.0,0.0,5974.0,0.0,9.0,245.0,108.0,883.0,274.0,363.0,78.0,77.0,1.0,504451.0,-122.29241888706731,78.0,21.0,47551.0,1.0,1902.04,0.0
207.0,371024772.0,80626.0,0.0,3893.0,0.0,1.0,16.0,64.0,562.0,59.0,375.0,367.0,368.0,1.0,475227.0,146.69959408871972,367.0,40.0,36978.0,0.0,2844.4615384615386,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
104.0,58166820.0,43821.0,0.0,696.0,0.0,0.0,9.0,1.0,135.0,6.0,232.0,91.0,91.0,1.0,146373.0,32.57407445362191,91.0,37.0,5942.0,0.0,1980.6666666666667,0.0
519.0,16063023.0,97491.0,0.0,352.0,0.0,0.0,388.0,38.0,821.0,417.0,335.0,188.0,187.0,1.0,913643.0,-45.140260473729896,188.0,19.0,69365.0,1.0,2890.208333333333,0.0
169.0,69001186.0,19138.0,0.0,16039.0,0.0,0.0,0.0,8.0,275.0,210.0,3.0,36.0,36.0,1.0,411175.0,-0.5156344622119535,36.0,30.0,1678.0,0.0,1678.0,0.0
17.0,16885162.0,26898.0,0.0,259.0,0.0,0.0,0.0,3.0,30.0,3.0,4.0,36.0,38.0,1.0,234602.0,-37.00031116529271,36.0,0.0,0.0,0.0,0.0,
3354.0,513545440.0,34248.0,0.0,50.0,0.0,0.0,82.0,68.0,172.0,128.0,0.0,50.0,47.0,1.0,1137021.0,1.6415316867498488,50.0,47.0,173250.0,0.0,17325.0,
