;actor_account;sit_count;exp_get_amout;item_get_count;exp_repair_count;money_get_count;abyss;use_portal_count;killed_by_pc;killed_by_npc;teleport_count;reborn_count;question_count;login_count;logout_count;login_day_count;play_time;avg_money;ip_count;max_level;total_party_time;guild_join_count;average_party_time;class
4547;20020374;170.0;183665582.0;98708.0;0.0;2638.0;0.0;0.0;114.0;34.0;276.0;93.0;63.0;48.0;48.0;1.0;187973.0;-7.096205306081193;48.0;28.0;15892.0;0.0;3178.4;0.0
4548;20020383;6674.0;511070497.0;83057.0;0.0;67.0;0.0;0.0;90.0;58.0;918.0;849.0;0.0;21.0;19.0;1.0;1009634.0;-3.211824284839853;21.0;0.0;;;;
4549;20020393;547.0;84678260.0;2269.0;0.0;839.0;0.0;1.0;9.0;125.0;267.0;113.0;48.0;39.0;38.0;1.0;288426.0;5.767288663296651;39.0;35.0;44637.0;0.0;2479.833333333333;
4550;20020394;0.0;130802.0;38.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;3.0;3.0;1.0;6020.0;-3212.6084717607973;3.0;0.0;;;;
4551;20020403;76.0;49624555.0;4552.0;0.0;597.0;0.0;0.0;2.0;15.0;109.0;17.0;17.0;20.0;20.0;1.0;58591.0;7.0905770510829305;20.0;20.0;108.0;0.0;54.0;
4552;20020410;109.0;164394095.0;52503.0;0.0;286.0;0.0;0.0;16.0;23.0;180.0;28.0;287.0;84.0;83.0;1.0;296679.0;9.043113937959882;84.0;45.0;5008.0;1.0;1669.3333333333333;
4553;20020412;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1.0;288.0;0.0;4.0;0.0;;;;0.0
4554;20020413;341.0;190378971.0;19523.0;0.0;3380.0;0.0;3.0;217.0;217.0;717.0;265.0;283.0;71.0;70.0;1.0;339785.0;11.301484762423296;71.0;42.0;50753.0;0.0;2985.470588235294;
4555;20020417;0.0;0.0;2852.0;0.0;16.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;23.0;23.0;1.0;6687.0;5427.304321818454;23.0;0.0;;;;
4556;20020420;540.0;209709535.0;37715.0;0.0;1735.0;0.0;0.0;0.0;6.0;80.0;26.0;261.0;28.0;26.0;1.0;1100874.0;-4.998071532255281;28.0;0.0;;;;0.0
4557;20020423;148.0;169704273.0;34817.0;0.0;2181.0;0.0;1.0;6.0;90.0;295.0;71.0;208.0;114.0;112.0;1.0;364636.0;33.31795544049408;114.0;45.0;28599.0;0.0;3574.875;
4558;20020427;220.0;151042609.0;2376.0;0.0;936.0;0.0;1.0;157.0;34.0;308.0;127.0;48.0;29.0;29.0;1.0;163279.0;-5.827693702190729;29.0;42.0;23583.0;1.0;1684.5;
4559;20020435;2.0;321040.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;1.0;1557.0;0.0;3.0;0.0;;;;
4560;20020438;3234.0;97461290.0;37109.0;0.0;308.0;0.0;0.0;30.0;7.0;67.0;28.0;410.0;15.0;15.0;1.0;499264.0;0.0047610082040764;15.0;36.0;8641.0;0.0;4320.5;
4561;20020441;892.0;543343963.0;11844.0;0.0;4990.0;299.0;6.0;388.0;272.0;996.0;344.0;570.0;213.0;214.0;1.0;508739.0;-5.541499668788908;213.0;35.0;10191.0;2.0;1273.875;0.0
4562;20020442;4281.0;1509989867.0;72827.0;0.0;25.0;0.0;0.0;0.0;6.0;31.0;6.0;0.0;25.0;22.0;1.0;1030903.0;-5.436688029814638;25.0;0.0;;;;0.0
4563;20020451;83.0;6115771.0;4936.0;0.0;886.0;0.0;0.0;0.0;12.0;85.0;14.0;154.0;47.0;47.0;1.0;100437.0;4.137738084570427;47.0;21.0;5996.0;1.0;749.5;0.0
4564;20020457;67.0;37033648.0;66275.0;0.0;1748.0;0.0;0.0;13.0;46.0;229.0;47.0;175.0;35.0;36.0;1.0;196852.0;-5.077499847601244;35.0;30.0;9356.0;0.0;1559.3333333333333;
4565;20020462;7.0;101121.0;189.0;0.0;91.0;0.0;0.0;0.0;1.0;5.0;1.0;31.0;4.0;4.0;1.0;7716.0;1.3385173665111456;4.0;8.0;;;;
4566;20020465;164.0;226548446.0;41552.0;0.0;2393.0;0.0;0.0;17.0;52.0;219.0;38.0;73.0;41.0;41.0;1.0;150569.0;-36.93068958417735;41.0;0.0;17284.0;0.0;2160.5;
4567;20020476;105.0;121931898.0;6294.0;0.0;1159.0;0.0;0.0;4.0;7.0;169.0;13.0;57.0;40.0;40.0;1.0;131155.0;40.88645495787427;40.0;30.0;14129.0;0.0;14129.0;0.0
4568;20020478;281.0;6120511.0;2121.0;0.0;1029.0;0.0;0.0;0.0;67.0;126.0;66.0;179.0;13.0;14.0;1.0;130558.0;0.1995358384779178;13.0;21.0;21420.0;0.0;21420.0;0.0
4569;20020482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;26.0;0.0;1.0;0.0;;;;0.0
4570;20020484;85.0;7652563.0;1658.0;0.0;826.0;0.0;0.0;0.0;47.0;74.0;42.0;84.0;19.0;17.0;1.0;74727.0;-0.0821389859087076;19.0;22.0;15619.0;0.0;1735.4444444444443;
4571;20020488;149.0;24299224.0;79522.0;0.0;471.0;0.0;0.0;0.0;29.0;89.0;27.0;431.0;17.0;17.0;1.0;203722.0;0.9209707346285624;17.0;28.0;22947.0;0.0;3278.1428571428573;0.0
4572;20020491;194.0;141656798.0;15629.0;0.0;1627.0;0.0;0.0;13.0;55.0;167.0;46.0;313.0;50.0;49.0;1.0;208747.0;-130.06050386352857;50.0;36.0;21419.0;1.0;2141.9;
4573;20020500;107.0;107425509.0;2675.0;0.0;1430.0;0.0;0.0;134.0;37.0;207.0;92.0;123.0;28.0;27.0;1.0;112161.0;-62.508590329972094;28.0;11.0;3024.0;3.0;3024.0;0.0
4574;20020505;96.0;9191813.0;84772.0;0.0;478.0;0.0;0.0;0.0;25.0;94.0;20.0;146.0;21.0;21.0;1.0;81358.0;274.2873104058605;21.0;23.0;;;;
4575;20020506;0.0;2648549.0;72.0;0.0;93.0;0.0;0.0;0.0;0.0;10.0;0.0;9.0;2.0;2.0;1.0;9907.0;963.2165135762592;2.0;0.0;;;;
4576;20020508;74.0;194578607.0;31179.0;0.0;1877.0;0.0;1.0;44.0;60.0;195.0;60.0;331.0;55.0;54.0;1.0;149732.0;444.9788355194614;55.0;0.0;34524.0;0.0;3452.4;
4577;20020514;17.0;3953874.0;1173.0;0.0;15.0;0.0;0.0;4.0;5.0;5.0;6.0;0.0;4.0;4.0;1.0;13833.0;-3.7488614183474303;4.0;0.0;;;;0.0
4578;20020519;15.0;2501524.0;16.0;0.0;2.0;0.0;0.0;0.0;2.0;6.0;2.0;0.0;8.0;8.0;1.0;7249.0;0.7573458408056284;8.0;0.0;5862.0;0.0;2931.0;
4579;20020523;65.0;29317050.0;10216.0;0.0;403.0;0.0;0.0;6.0;17.0;37.0;17.0;4.0;17.0;17.0;1.0;45091.0;-19.48839014437471;17.0;44.0;;;;0.0
4580;20020529;375.0;445445733.0;95124.0;0.0;3328.0;0.0;7.0;87.0;46.0;336.0;84.0;52.0;104.0;102.0;1.0;199301.0;-0.0049573258538592;104.0;23.0;7370.0;0.0;7370.0;
4581;20020533;590.0;56138859.0;77078.0;0.0;257.0;0.0;0.0;0.0;37.0;348.0;167.0;3979.0;25.0;24.0;1.0;399399.0;0.4821619483273618;25.0;30.0;1414.0;1.0;1414.0;0.0
4582;20020551;173.0;215313168.0;40267.0;0.0;1748.0;0.0;2.0;44.0;29.0;165.0;51.0;91.0;32.0;31.0;1.0;172525.0;1.408230691204173;32.0;47.0;30583.0;0.0;30583.0;
4583;20020555;222.0;278177836.0;122093.0;0.0;2393.0;0.0;5.0;21.0;45.0;262.0;32.0;65.0;95.0;94.0;1.0;214024.0;131.72732030052703;95.0;37.0;6344.0;0.0;1268.8;0.0
4584;20020559;35.0;7328750.0;70236.0;0.0;14.0;0.0;0.0;20.0;17.0;79.0;34.0;0.0;20.0;19.0;1.0;985046.0;-0.7655561263128828;20.0;23.0;;;;
4585;20020560;5302.0;1011537650.0;55752.0;0.0;6174.0;0.0;0.0;0.0;35.0;58.0;31.0;0.0;15.0;13.0;1.0;948264.0;92.132235326871;15.0;0.0;;;;
4586;20020564;345.0;222722223.0;29776.0;0.0;2698.0;0.0;11.0;424.0;48.0;477.0;182.0;121.0;89.0;88.0;1.0;287596.0;-934.8101851207944;89.0;0.0;47375.0;0.0;3158.333333333333;0.0
4587;20020565;0.0;1822.0;2.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;400.0;0.1;1.0;2.0;;;;
4588;20020568;71.0;108949146.0;37577.0;0.0;2194.0;0.0;1.0;184.0;26.0;489.0;135.0;93.0;42.0;42.0;1.0;229113.0;-7.86647636755662;42.0;45.0;25353.0;1.0;4225.5;
4589;20020570;0.0;486433.0;19.0;0.0;3.0;0.0;0.0;0.0;0.0;9.0;0.0;3.0;1.0;1.0;1.0;3568.0;7.669002242152466;1.0;0.0;2676.0;0.0;2676.0;
4590;20020573;110.0;176243822.0;51998.0;0.0;1198.0;260.0;0.0;26.0;26.0;176.0;37.0;67.0;95.0;96.0;1.0;254579.0;5.366334222382836;95.0;34.0;13199.0;0.0;3299.75;0.0
4591;20020576;52.0;188373082.0;42642.0;0.0;1876.0;0.0;0.0;15.0;16.0;158.0;21.0;168.0;27.0;27.0;1.0;128882.0;525.3740398193696;27.0;0.0;12640.0;0.0;4213.333333333333;
4592;20020586;109.0;491952104.0;31684.0;0.0;5273.0;0.0;1.0;161.0;73.0;493.0;108.0;57.0;252.0;251.0;1.0;433424.0;-123.26349486876592;252.0;0.0;46386.0;0.0;4216.909090909091;
4593;20020588;0.0;1149.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;147.0;0.1972789115646258;2.0;0.0;;;;
4594;20020595;229.0;128885139.0;25211.0;0.0;1335.0;0.0;0.0;85.0;33.0;254.0;77.0;89.0;40.0;39.0;1.0;200957.0;-23.648909965813584;40.0;31.0;13025.0;0.0;2170.833333333333;
4595;20020604;6.0;94012.0;247.0;0.0;98.0;0.0;0.0;0.0;7.0;10.0;7.0;22.0;2.0;2.0;1.0;11074.0;90.33095539100596;2.0;8.0;;;;
4596;20020611;339.0;37162319.0;50643.0;0.0;340.0;0.0;1.0;25.0;14.0;78.0;35.0;704.0;68.0;68.0;1.0;269899.0;-1.3960703818835936;68.0;34.0;510.0;0.0;510.0;
4597;20020614;74.0;24034642.0;43755.0;0.0;984.0;0.0;0.0;0.0;20.0;75.0;17.0;17.0;33.0;34.0;1.0;118788.0;2251.750993366333;33.0;30.0;;;;
4598;20020618;105.0;184374420.0;3087.0;0.0;2457.0;0.0;0.0;11.0;64.0;197.0;59.0;74.0;22.0;22.0;1.0;232507.0;0.1712206514212475;22.0;41.0;29233.0;0.0;4176.142857142857;0.0
4599;20020627;22.0;75495672.0;36350.0;0.0;4.0;0.0;0.0;0.0;1.0;13.0;1.0;0.0;21.0;20.0;1.0;932388.0;-1.8988436144609329;21.0;0.0;;;;0.0
4600;20020628;367.0;303028731.0;12902.0;0.0;4580.0;0.0;13.0;247.0;294.0;984.0;448.0;58.0;71.0;70.0;1.0;438427.0;2.3355199383249663;71.0;42.0;87961.0;0.0;4398.05;
4601;20020631;50.0;169913731.0;24670.0;0.0;1872.0;0.0;0.0;27.0;7.0;150.0;22.0;15.0;30.0;30.0;1.0;186733.0;530.9318170864282;30.0;0.0;16537.0;0.0;2756.1666666666665;
4602;20020634;115.0;258482840.0;1776.0;0.0;2664.0;0.0;0.0;41.0;62.0;286.0;66.0;41.0;51.0;49.0;1.0;328182.0;29.923895887038288;51.0;0.0;45445.0;0.0;5680.625;0.0
4603;20020641;36.0;91684915.0;751.0;0.0;592.0;0.0;0.0;1.0;21.0;89.0;17.0;11.0;18.0;17.0;1.0;74185.0;17.351513109119093;18.0;49.0;25319.0;0.0;8439.666666666666;
4604;20020650;318.0;299163905.0;65030.0;0.0;2804.0;0.0;0.0;42.0;63.0;292.0;67.0;208.0;94.0;93.0;1.0;273924.0;-17.22984477446299;94.0;43.0;3168.0;0.0;1584.0;0.0
4605;20020656;2.0;1045733.0;14.0;0.0;6.0;0.0;0.0;1.0;0.0;29.0;2.0;0.0;20.0;20.0;1.0;24398.0;166.641282072301;20.0;0.0;726.0;0.0;726.0;
4606;20020658;285.0;274614341.0;136999.0;0.0;2918.0;0.0;3.0;202.0;77.0;439.0;165.0;86.0;29.0;26.0;1.0;263650.0;1035.699726910677;29.0;0.0;60971.0;1.0;3387.277777777778;
4607;20020659;87.0;150416049.0;11479.0;0.0;1207.0;0.0;1.0;118.0;118.0;345.0;127.0;51.0;69.0;69.0;1.0;180759.0;-24.096437798394547;69.0;26.0;14902.0;0.0;2483.6666666666665;
4608;20020662;728.0;165955203.0;112589.0;0.0;2406.0;0.0;5.0;180.0;79.0;679.0;218.0;275.0;191.0;190.0;1.0;362811.0;8.06990416497846;191.0;40.0;26393.0;0.0;1466.2777777777778;0.0
4609;20020666;6.0;121477797.0;32782.0;0.0;1527.0;258.0;0.0;4.0;8.0;101.0;9.0;180.0;45.0;44.0;1.0;138917.0;535.5736374957709;45.0;26.0;9126.0;0.0;2281.5;0.0
4610;20020670;65.0;88375206.0;11070.0;0.0;852.0;0.0;0.0;5.0;13.0;89.0;12.0;17.0;47.0;48.0;1.0;59703.0;52.36522452808067;47.0;48.0;30393.0;0.0;6078.6;
4611;20020671;1000.0;472711449.0;2650.0;0.0;9095.0;0.0;0.0;44.0;127.0;78.0;143.0;7.0;102.0;102.0;1.0;782015.0;-3.026232233397057;102.0;50.0;11681.0;0.0;5840.5;
4612;20020673;12.0;262768.0;473.0;0.0;156.0;0.0;0.0;0.0;0.0;8.0;0.0;21.0;6.0;6.0;1.0;10575.0;10.12548463356974;6.0;10.0;824.0;0.0;824.0;
4613;20020677;372.0;220427485.0;87696.0;0.0;2252.0;0.0;3.0;542.0;119.0;1371.0;530.0;104.0;211.0;208.0;1.0;688289.0;-4.684051321465256;211.0;0.0;86914.0;0.0;2997.0344827586205;
4614;20020678;260.0;192467726.0;76283.0;0.0;3496.0;0.0;5.0;111.0;55.0;398.0;119.0;21.0;111.0;112.0;1.0;391607.0;-42.79406905392396;111.0;42.0;34686.0;0.0;2477.5714285714284;
4615;20020681;1469.0;405497427.0;11014.0;0.0;453.0;0.0;3.0;13.0;7.0;40.0;15.0;3.0;46.0;45.0;1.0;603859.0;-1.6599934752980414;46.0;48.0;4138.0;0.0;4138.0;1.0
4616;20020682;0.0;920.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;208.0;0.0;1.0;0.0;;;;
4617;20020684;59.0;8552747.0;3162.0;0.0;543.0;0.0;0.0;4.0;3.0;80.0;4.0;144.0;6.0;7.0;1.0;100314.0;11.99167613693004;6.0;23.0;7460.0;0.0;219.41176470588235;
4618;20020690;701.0;377943744.0;120260.0;0.0;4064.0;0.0;1.0;146.0;50.0;408.0;126.0;537.0;90.0;90.0;1.0;309530.0;-1.9917455497043903;90.0;0.0;27736.0;0.0;3467.0;0.0
4619;20020691;171.0;31967346.0;60585.0;0.0;946.0;0.0;0.0;73.0;15.0;152.0;69.0;223.0;27.0;29.0;1.0;200659.0;-133.45412366253197;27.0;30.0;9477.0;0.0;4738.5;
4620;20020698;10.0;5844748.0;4506.0;0.0;142.0;0.0;0.0;2.0;26.0;47.0;21.0;92.0;7.0;7.0;1.0;63852.0;-6.730971621875587;7.0;24.0;776.0;0.0;388.0;
4621;20020702;8.0;549453.0;3786.0;0.0;152.0;0.0;0.0;0.0;6.0;25.0;5.0;64.0;8.0;8.0;1.0;22799.0;-1.4365542348348612;8.0;12.0;1606.0;0.0;1606.0;0.0
4622;20020703;324.0;410976618.0;59076.0;0.0;3877.0;0.0;1.0;288.0;90.0;736.0;234.0;343.0;210.0;209.0;1.0;425460.0;10.560454566821791;210.0;0.0;83660.0;0.0;5577.333333333333;
4623;20020704;0.0;1.0;12.0;0.0;102.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;191.0;190.0;1.0;225320.0;760.6958991656311;191.0;0.0;;;;0.0
4624;20020709;26.0;256153.0;296.0;0.0;119.0;0.0;0.0;0.0;3.0;12.0;3.0;28.0;4.0;4.0;1.0;14171.0;-0.6344647519582245;4.0;10.0;822.0;0.0;411.0;0.0
4625;20020711;0.0;35211.0;14.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;896.0;1.6517857142857142;2.0;0.0;;;;
4626;20020715;222.0;149596947.0;37200.0;0.0;881.0;0.0;2.0;55.0;30.0;198.0;62.0;481.0;60.0;60.0;1.0;164333.0;-305.84762038056874;60.0;37.0;47790.0;0.0;2655.0;0.0
4627;20020717;8.0;16402360.0;6159.0;0.0;231.0;0.0;0.0;7.0;1.0;39.0;5.0;3.0;12.0;12.0;1.0;23903.0;73.68614818223654;12.0;0.0;502.0;0.0;502.0;0.0
4628;20020719;77.0;4846488.0;1323.0;0.0;529.0;0.0;0.0;0.0;16.0;40.0;16.0;44.0;12.0;12.0;1.0;100399.0;4.210559866134125;12.0;21.0;;;;0.0
4629;20020722;128.0;268168205.0;79208.0;0.0;2256.0;0.0;0.0;29.0;35.0;170.0;43.0;141.0;26.0;26.0;1.0;189603.0;-3.93403057968492;26.0;0.0;22672.0;0.0;5668.0;
4630;20020727;5437.0;1646825453.0;70469.0;0.0;45.0;0.0;0.0;0.0;1.0;43.0;1.0;0.0;18.0;16.0;1.0;1164583.0;-45.747089730830695;18.0;0.0;;;;
4631;20020729;108.0;24972206.0;32534.0;0.0;1376.0;0.0;1.0;10.0;61.0;182.0;61.0;156.0;17.0;16.0;1.0;200251.0;27.237007555517824;17.0;28.0;46786.0;0.0;3598.923076923077;0.0
4632;20020731;298.0;164183908.0;64604.0;0.0;2346.0;0.0;1.0;331.0;111.0;488.0;227.0;109.0;38.0;37.0;1.0;290356.0;38.974617366267616;38.0;14.0;24903.0;1.0;4150.5;
4633;20020732;1442.0;28224646.0;98260.0;0.0;33.0;0.0;0.0;0.0;3.0;40.0;3.0;354.0;13.0;12.0;1.0;189224.0;3.8673107005453855;13.0;29.0;;;;1.0
4634;20020733;1.0;287230.0;12.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;1.0;5.0;3.0;3.0;1.0;2923.0;-6.06979131029764;3.0;0.0;;;;
4635;20020734;497.0;57995269.0;48792.0;0.0;465.0;0.0;0.0;4.0;65.0;113.0;56.0;43.0;59.0;59.0;1.0;205199.0;3.9594929799852823;59.0;35.0;45428.0;0.0;7571.333333333333;0.0
4636;20020737;2.0;3057110.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;1596.0;-77.7844611528822;1.0;0.0;;;;
4637;20020743;1797.0;476485146.0;69226.0;0.0;4780.0;0.0;0.0;592.0;145.0;921.0;402.0;352.0;110.0;108.0;1.0;545533.0;10.450720671343438;110.0;0.0;89871.0;2.0;2723.3636363636365;0.0
4638;20020749;5.0;36661.0;142.0;0.0;46.0;0.0;0.0;0.0;9.0;11.0;8.0;13.0;3.0;3.0;1.0;15006.0;0.1422097827535652;3.0;6.0;4965.0;0.0;2482.5;0.0
4639;20020751;17.0;1488793.0;1622.0;0.0;360.0;0.0;0.0;0.0;8.0;34.0;8.0;129.0;5.0;5.0;1.0;46857.0;1.1761529760761469;5.0;16.0;14826.0;0.0;4942.0;0.0
4640;20020752;16.0;37379974.0;1165.0;0.0;454.0;375.0;0.0;5.0;4.0;49.0;8.0;30.0;10.0;10.0;1.0;31261.0;172.01839352547904;10.0;43.0;;;;
4641;20020759;128.0;5836452.0;1513.0;0.0;423.0;0.0;1.0;5.0;10.0;65.0;14.0;51.0;12.0;11.0;1.0;43352.0;-6.23784369809928;12.0;25.0;183.0;0.0;183.0;0.0
4642;20020766;412.0;130088679.0;126913.0;0.0;54398.0;0.0;0.0;0.0;0.0;1333.0;891.0;2500.0;37.0;34.0;1.0;894468.0;-0.0114604435262077;37.0;28.0;;;;
4643;20020767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;84.0;0.0;1.0;0.0;;;;0.0
4644;20020769;231.0;329755476.0;111406.0;0.0;4590.0;0.0;0.0;176.0;64.0;437.0;134.0;88.0;116.0;115.0;1.0;318588.0;30.013007395131016;116.0;0.0;28372.0;0.0;4728.666666666667;0.0
4645;20020782;294.0;315936732.0;54218.0;0.0;5852.0;0.0;0.0;166.0;89.0;237.0;210.0;1.0;47.0;44.0;1.0;1082308.0;22.750658777353586;47.0;43.0;189549.0;0.0;31591.5;
4646;20020783;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1.0;5357.0;-186.67164457718872;4.0;0.0;;;;
4647;20020789;8.0;175950.0;59.0;0.0;31.0;0.0;0.0;0.0;3.0;17.0;2.0;14.0;20.0;20.0;1.0;9793.0;-36.21270295108752;20.0;10.0;;;;
4648;20020791;78.0;30025039.0;3746.0;0.0;1208.0;0.0;0.0;1.0;11.0;110.0;10.0;105.0;36.0;37.0;1.0;106175.0;66.49253590769955;36.0;42.0;986.0;0.0;986.0;0.0
4649;20020794;290.0;532673635.0;6387.0;0.0;5667.0;0.0;1.0;77.0;133.0;528.0;129.0;454.0;131.0;129.0;1.0;500464.0;62.710606557115;131.0;46.0;85582.0;0.0;5348.875;
4650;20020800;39.0;80056552.0;6531.0;0.0;919.0;0.0;0.0;2.0;12.0;131.0;9.0;38.0;40.0;39.0;1.0;87107.0;538.3604532356757;40.0;12.0;11102.0;0.0;1233.5555555555557;0.0
4651;20020801;163.0;13504076.0;13630.0;0.0;645.0;0.0;0.0;6.0;23.0;55.0;28.0;37.0;6.0;7.0;1.0;80068.0;16.83365389418994;6.0;28.0;32408.0;0.0;5401.333333333333;0.0
4652;20020804;69.0;157973956.0;50258.0;0.0;1704.0;0.0;1.0;30.0;8.0;125.0;18.0;77.0;56.0;57.0;1.0;111305.0;-259.420205740982;56.0;0.0;19260.0;0.0;4815.0;
4653;20020808;109.0;514252765.0;209637.0;0.0;5503.0;193.0;0.0;95.0;89.0;506.0;119.0;317.0;147.0;146.0;1.0;515115.0;8.565788222047503;147.0;0.0;76266.0;0.0;7626.6;0.0
4654;20020810;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;80.0;0.0;1.0;0.0;;;;0.0
4655;20020817;320.0;626520533.0;18943.0;0.0;6699.0;288.0;0.0;466.0;173.0;1038.0;402.0;265.0;127.0;127.0;1.0;666297.0;-66.38246757827216;127.0;12.0;83784.0;2.0;4409.684210526316;
4656;20020824;0.0;160805.0;27.0;0.0;26.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;2705.0;1.3482439926062846;2.0;0.0;;;;
4657;20020832;104.0;545793893.0;18816.0;0.0;1934.0;0.0;0.0;13.0;41.0;469.0;44.0;253.0;42.0;43.0;1.0;540858.0;8.081685026384005;42.0;49.0;16540.0;0.0;8270.0;0.0
4658;20020838;850.0;275743547.0;117488.0;0.0;3197.0;229.0;8.0;553.0;78.0;1004.0;437.0;113.0;189.0;186.0;1.0;496569.0;-19.15414776194245;189.0;0.0;61979.0;0.0;2383.8076923076924;
4659;20020847;119.0;264438606.0;13162.0;0.0;2751.0;0.0;0.0;148.0;119.0;235.0;211.0;1.0;58.0;56.0;1.0;1017319.0;8.69156380643633;58.0;42.0;143791.0;0.0;35947.75;1.0
4660;20020852;53.0;112125254.0;1022.0;0.0;1175.0;0.0;0.0;13.0;9.0;88.0;14.0;171.0;26.0;25.0;1.0;60206.0;16.723897950370397;26.0;0.0;4298.0;0.0;4298.0;
4661;20020860;33.0;111789448.0;1900.0;0.0;1290.0;0.0;0.0;2.0;29.0;111.0;16.0;107.0;29.0;30.0;1.0;93929.0;96.95111201013532;29.0;0.0;6415.0;0.0;6415.0;0.0
4662;20020864;10.0;12774142.0;3097.0;0.0;61.0;0.0;0.0;0.0;2.0;12.0;2.0;12.0;4.0;4.0;1.0;13103.0;-1.4357017476913685;4.0;0.0;;;;
4663;20020868;107.0;22421740.0;3941.0;0.0;1574.0;0.0;7.0;30.0;24.0;146.0;44.0;110.0;22.0;21.0;1.0;220348.0;8.000816889647286;22.0;28.0;48882.0;0.0;9776.4;0.0
4664;20020873;798.0;22561987.0;4317.0;0.0;1669.0;0.0;0.0;0.0;4.0;27.0;4.0;7.0;9.0;8.0;1.0;157169.0;3.585490777443389;9.0;28.0;;;;
4665;20020879;0.0;0.0;27794.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1.0;1005.0;0.0;4.0;0.0;;;;
4666;20020886;55.0;77475806.0;36341.0;0.0;1818.0;0.0;4.0;35.0;24.0;193.0;54.0;116.0;74.0;75.0;1.0;160441.0;-14.33274537057236;74.0;42.0;30845.0;0.0;4406.428571428572;0.0
4667;20020887;117.0;6831533.0;1520.0;0.0;726.0;0.0;0.0;0.0;14.0;56.0;11.0;116.0;19.0;20.0;1.0;77616.0;0.619846423417852;19.0;24.0;;;;
4668;20020892;28.0;113187750.0;7856.0;0.0;295.0;0.0;0.0;1.0;1.0;48.0;2.0;61.0;27.0;26.0;1.0;47967.0;-1.565805658056581;27.0;44.0;3772.0;0.0;3772.0;
4669;20020894;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;7.0;7.0;1.0;1323.0;-3863.525321239607;7.0;0.0;;;;
4670;20020899;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;948.0;0.0;2.0;0.0;;;;
4671;20020901;1.0;28376.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;272.0;356.1360294117647;1.0;0.0;;;;
4672;20020904;1.0;4321.0;22.0;0.0;14.0;0.0;0.0;0.0;1.0;1.0;1.0;9.0;1.0;1.0;1.0;2057.0;0.2936315021876519;1.0;3.0;;;;
4673;20020906;97.0;94433352.0;18678.0;0.0;498.0;0.0;0.0;8.0;16.0;286.0;19.0;42.0;149.0;151.0;1.0;282389.0;-26.488464494013577;149.0;38.0;33075.0;0.0;2756.25;
4674;20020907;169.0;9711056.0;2849.0;0.0;652.0;0.0;0.0;2.0;18.0;82.0;18.0;103.0;19.0;19.0;1.0;105725.0;0.5571908252541972;19.0;23.0;;;;0.0
4675;20020912;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;28.0;0.0;1.0;0.0;;;;
4676;20020917;360.0;257484377.0;34511.0;0.0;2799.0;0.0;7.0;285.0;43.0;395.0;182.0;43.0;122.0;123.0;1.0;316448.0;-477.3817404439276;122.0;4.0;47132.0;0.0;3142.133333333333;0.0
4677;20020920;427.0;30470920.0;4849.0;0.0;922.0;0.0;0.0;2.0;31.0;168.0;29.0;188.0;54.0;54.0;1.0;165100.0;-21.24081768625076;54.0;34.0;5363.0;0.0;2681.5;
4678;20020921;290.0;9428400.0;8401.0;0.0;1610.0;0.0;0.0;1.0;54.0;176.0;47.0;397.0;56.0;55.0;1.0;167096.0;1.9514710106764972;56.0;22.0;298.0;0.0;298.0;
